RyanPalmer 70.00000  1
JohnSenden 70.00000  1
HidemichiTanaka 70.00000  1
JeffBrehaut 70.25000  1
HeathSlocum 70.75000  1
LorenRoberts 71.00000  1
TomCarter 71.50000  1
JeffMaggert 70.00000  1
StuartAppleby 70.00000  1
ChadCampbell 70.00000  1
JimFuryk 70.00000  1
CraigPerks 70.00000  1
KennyPerry 70.00000  1
BrettQuigley 70.00000  1
GrantWaite 70.00000  1
GeneSauers 70.00000  1
DarrenClarke 70.00000  1
MichelleWie 70.00000  1
DavidMorlandIV 70.00000  1
BoydSummerhays 70.00000  1
DeanWilson 70.00000  1
DanielChopra 70.00000  1
RichBarcelo 70.00000  1
BenCurtis 70.00000  1
JohnCook 70.50000  1
ScottHoch 70.50000  1
TomPernice,Jr. 70.50000  1
EstebanToledo 70.50000  1
TrippIsenhour 70.50000  1
BrianKortan 70.50000  1
RogerTambellini 70.50000  1
DavidBranshaw 70.50000  1
KrisCox 70.50000  1
ZachJohnson 70.50000  1
RonCastillo,Jr. 70.50000  1
SteveFlesch 71.00000  1
DavidPeoples 71.00000  1
SpikeMcRoy 71.00000  1
GregMeyer 71.00000  1
VaughnTaylor 71.00000  1
ChrisCouch 71.00000  1
NotahBegayIII 71.50000  1
ChrisSmith 71.50000  1
CraigStadler 71.50000  1
TimPetrovic 71.50000  1
HunterMahan 71.50000  1
DanOlsen 71.50000  1
AdamScott 71.50000  1
RolandThatcher 71.50000  1
SkipKendall 72.00000  1
MattKuchar 72.00000  1
JeffSluman 72.00000  1
BlaineMcCallister 72.00000  1
WesShort 72.00000  1
BrianBateman 72.00000  1
PatrickSheehan 72.00000  1
J.P.Hayes 72.50000  1
KevinHayashi 72.50000  1
TetsujiHiratsuka 72.50000  1
ToddHamilton 72.50000  1
HirofumiMiyase 72.50000  1
YusakuMiyazato 72.50000  1
JohnMorse 72.50000  1
KevinMuncrief 73.00000  1
ScottHend 73.00000  1
CarlPettersson 73.00000  1
JonathanOta 74.00000  1
MyungJunPark 74.00000  1
GuyBoros 74.00000  1
TomByrum 75.00000  1
DaveEichelberger 78.50000  1
PhilMickelson 66.00000  2
SkipKendall 66.00000  2
JayHaas 66.20000  2
JonathanKaye 66.40000  2
JesperParnevik 66.80000  2
KennyPerry 66.80000  2
BenCrane 66.80000  2
BernhardLanger 67.00000  2
KentJones 67.20000  2
J.L.Lewis 67.20000  2
RodPampling 67.20000  2
ChrisRiley 67.20000  2
KirkTriplett 67.20000  2
PaulAzinger 67.20000  2
HarrisonFrazar 67.20000  2
RoccoMediate 67.40000  2
MarkO'Meara 67.40000  2
JeffSluman 67.40000  2
SteveFlesch 67.40000  2
ZachJohnson 67.60000  2
GeoffOgilvy 67.60000  2
LorenRoberts 67.60000  2
ScottVerplank 67.60000  2
DuffyWaldorf 67.60000  2
StephenAmes 67.60000  2
DeanWilson 67.80000  2
JoeDurant 67.80000  2
DannyEllis 67.80000  2
RetiefGoosen 67.80000  2
RichardS.Johnson 68.00000  2
JerryKelly 68.00000  2
JustinLeonard 68.00000  2
JoeOgilvie 68.00000  2
JohnRiegger 68.00000  2
JohnDaly 68.00000  2
LeeJanzen 68.20000  2
StephenLeaney 68.20000  2
TomPernice,Jr. 68.20000  2
RobertDamron 68.20000  2
BobEstes 68.20000  2
StevePate 68.40000  2
JohnSenden 68.40000  2
MikeWeir 68.40000  2
BillyAndrade 68.40000  2
NotahBegayIII 68.40000  2
BobBurns 68.40000  2
KevinNa 68.60000  2
PaulStankowski 68.60000  2
MarcoDawson 68.60000  2
CarlPettersson 68.80000  2
PeterJacobsen 68.80000  2
FredrikJacobson 68.80000  2
MichaelAllen 68.80000  2
StewartCink 68.80000  2
RobertGamez 68.80000  2
NealLancaster 69.00000  2
ScottMcCarron 69.00000  2
ChadCampbell 69.00000  2
SteveElkington 69.00000  2
ToddFischer 69.00000  2
DonnieHammond 69.00000  2
SpikeMcRoy 69.20000  2
KevinSutherland 69.20000  2
GrantWaite 69.20000  2
JohnHuston 69.20000  2
MarkCalcavecchia 69.20000  2
ChrisCouch 69.20000  2
MathiasGronberg 69.20000  2
Per-UlrikJohansson 69.40000  2
CoreyPavin 69.40000  2
TimPetrovic 69.40000  2
J.J.Henry 69.40000  2
PatrickSheehan 69.60000  2
SteveLowery 69.80000  2
GlenHnatiuk 69.80000  2
BrendenPappas 70.00000  2
CameronBeckman 70.00000  2
IanLeggatt 70.20000  2
PatrickMoore 70.60000  2
MarkHensby 69.50000  2
StephenAllan 69.50000  2
GeneSauers 69.50000  2
EstebanToledo 69.50000  2
JayWilliamson 69.50000  2
DavidBranshaw 69.50000  2
DanForsman 69.50000  2
TimHerron 69.75000  2
ChrisSmith 69.75000  2
CraigBarlow 69.75000  2
JayDelsing 69.75000  2
KeithFergus 69.75000  2
CarlosFranco 69.75000  2
MattGogel 69.75000  2
BrinyBaird 70.00000  2
DavidMorlandIV 70.00000  2
MarkBrooks 70.00000  2
DanielChopra 70.00000  2
JohnCook 70.00000  2
BrentGeiberger 70.00000  2
DudleyHart 70.00000  2
BillyMayfair 70.25000  2
BoVanPelt 70.25000  2
J.P.Hayes 70.50000  2
BrandtJobe 70.50000  2
RyanPalmer 70.50000  2
DavidPeoples 70.50000  2
HeathSlocum 70.50000  2
RichBeem 70.50000  2
JeffBrehaut 70.50000  2
GlenDay 70.75000  2
ChrisDiMarco 70.75000  2
CharlesHowellIII 71.00000  2
SteveStricker 71.00000  2
HalSutton 71.00000  2
FredFunk 71.00000  2
JoeySindelar 71.25000  2
OlinBrowne 71.25000  2
PatBates 71.75000  2
PatPerez 72.00000  2
DavidGossett 72.00000  2
CliffKresge 72.25000  2
TommyArmourIII 72.25000  2
TomCarter 73.50000  2
GeoffreyDean 73.50000  2
EdFiori 73.75000  2
MichaelBeard 74.00000  2
MarkHayes 75.75000  2
JonathanKaye 66.50000  3
ChrisDiMarco 67.00000  3
VijaySingh 67.25000  3
SteveFlesch 67.25000  3
DuffyWaldorf 67.75000  3
MikeWeir 67.75000  3
PhilMickelson 68.00000  3
ScottVerplank 68.00000  3
JustinLeonard 68.25000  3
KevinSutherland 68.25000  3
SergioGarcia 68.25000  3
RetiefGoosen 68.25000  3
FredrikJacobson 68.25000  3
RodPampling 68.50000  3
BrendenPappas 68.50000  3
HeathSlocum 68.50000  3
BoVanPelt 68.50000  3
RobertAllenby 68.50000  3
StephenAmes 68.50000  3
RickyBarnes 68.50000  3
AlexCejka 68.50000  3
StewartCink 68.50000  3
TomLehman 68.75000  3
BobTway 69.00000  3
TimHerron 69.00000  3
CharlesHowellIII 69.00000  3
BernhardLanger 69.25000  3
JeffSluman 69.25000  3
MarcoDawson 69.25000  3
BobEstes 69.25000  3
GlenHnatiuk 69.25000  3
BrandtJobe 69.25000  3
KentJones 69.50000  3
ChrisRiley 69.50000  3
PaulAzinger 69.50000  3
MarkCalcavecchia 69.50000  3
GlenDay 69.50000  3
JayHaas 69.50000  3
ChadCampbell 69.75000  3
BrentGeiberger 69.75000  3
LeeJanzen 69.75000  3
MarkO'Meara 70.00000  3
JoeySindelar 70.00000  3
TomByrum 70.00000  3
JimCarter 70.00000  3
ArronOberholser 70.25000  3
CarlPettersson 70.25000  3
J.P.Hayes 70.25000  3
JesperParnevik 70.50000  3
TimPetrovic 70.50000  3
PaulStankowski 70.50000  3
SteveElkington 70.50000  3
CarlosFranco 70.50000  3
SteveLowery 70.75000  3
JohnSenden 70.75000  3
NotahBegayIII 70.75000  3
JohnDaly 70.75000  3
BrinyBaird 71.00000  3
ScottMcCarron 71.25000  3
TomPernice,Jr. 71.25000  3
JohnRiegger 71.25000  3
JeffBrehaut 71.25000  3
ShigekiMaruyama 71.50000  3
JohnRollins 71.50000  3
SteveStricker 71.50000  3
EstebanToledo 71.50000  3
TommyArmourIII 71.75000  3
ChrisSmith 72.50000  3
FredFunk 72.50000  3
DavidGossett 72.75000  3
StephenAllan 71.50000  3
WoodyAustin 71.50000  3
PatBates 71.50000  3
RichBeem 71.50000  3
K.J.Choi 71.50000  3
FredCouples 71.50000  3
BenCrane 71.50000  3
RobertGamez 71.50000  3
DudleyHart 71.50000  3
J.J.Henry 71.50000  3
Per-UlrikJohansson 71.50000  3
RichardS.Johnson 71.50000  3
SkipKendall 71.50000  3
MattKuchar 71.50000  3
StephenLeaney 71.50000  3
SpikeMcRoy 71.50000  3
DavidPeoples 71.50000  3
CraigPerks 71.50000  3
KirkTriplett 71.50000  3
JayWilliamson 71.50000  3
AaronBaddeley 72.00000  3
BobBurns 72.00000  3
JonathanByrd 72.00000  3
TimClark 72.00000  3
LukeDonald 72.00000  3
JohnHuston 72.00000  3
NealLancaster 72.00000  3
RoccoMediate 72.00000  3
TedPurdy 72.00000  3
DeanWilson 72.00000  3
CameronBeckman 72.50000  3
JoeDurant 72.50000  3
MattGogel 72.50000  3
IanLeggatt 72.50000  3
FrankLickliter 72.50000  3
JeffMaggert 72.50000  3
RorySabbatini 72.50000  3
PaulCasey 73.00000  3
NiclasFasth 73.00000  3
HankKuehne 73.00000  3
J.L.Lewis 73.00000  3
BillyMayfair 73.00000  3
GeoffOgilvy 73.00000  3
PatrickSheehan 73.00000  3
StevenTate 73.00000  3
RobertDamron 73.50000  3
ToddFischer 73.50000  3
BillGlasson 73.50000  3
DonYrene 73.50000  3
GusCable 74.00000  3
DanForsman 74.00000  3
PatPerez 74.00000  3
GeneSauers 74.00000  3
HarrisonFrazar 74.50000  3
BillyAndrade 75.00000  3
MarkBrooks 75.50000  3
HalSutton 75.50000  3
CliffKresge 76.00000  3
TonyRohlik 77.00000  3
BrettUpper 77.50000  3
VijaySingh 68.00000  4
JeffMaggert 68.75000  4
PhilMickelson 69.00000  4
MikeWeir 69.75000  4
K.J.Choi 69.75000  4
ArronOberholser 69.75000  4
MarkHensby 70.00000  4
JesperParnevik 70.00000  4
TomPernice,Jr. 70.00000  4
BillGlasson 70.25000  4
KentJones 70.25000  4
ScottMcCarron 70.25000  4
CoreyPavin 70.25000  4
KirkTriplett 70.50000  4
ToddFischer 70.50000  4
PeterJacobsen 70.50000  4
MarkBrooks 70.75000  4
LukeDonald 70.75000  4
PhillipPrice 70.75000  4
TedPurdy 70.75000  4
ArjunAtwal 71.00000  4
RichBarcelo 71.00000  4
TimPetrovic 71.00000  4
PaulStankowski 71.00000  4
BoVanPelt 71.25000  4
WoodyAustin 71.25000  4
BrianBateman 71.25000  4
DanielChopra 71.25000  4
FredCouples 71.25000  4
NiclasFasth 71.25000  4
ToddHamilton 71.25000  4
TomLehman 71.25000  4
CarlPettersson 71.25000  4
BoydSummerhays 71.25000  4
WillieWood 71.50000  4
CraigBarlow 71.50000  4
CharlesHowellIII 71.50000  4
JerryKelly 71.50000  4
RyanPalmer 71.50000  4
CraigStadler 71.50000  4
JayDonBlake 71.75000  4
GregChalmers 71.75000  4
JayDelsing 71.75000  4
DavidEdwards 71.75000  4
SteveFriesen 71.75000  4
J.J.Henry 71.75000  4
LorenRoberts 71.75000  4
MarkWilson 72.00000  4
DannyBriggs 72.00000  4
TomByrum 72.00000  4
JoelKribel 72.00000  4
MattKuchar 72.00000  4
JohnSenden 72.00000  4
DavidSutherland 72.25000  4
KevinSutherland 72.25000  4
KenDuke 72.25000  4
J.P.Hayes 72.25000  4
JoeOgilvie 72.25000  4
ZachJohnson 72.50000  4
NealLancaster 72.50000  4
RobertGamez 72.75000  4
KevinStadler 72.75000  4
DavidBranshaw 73.00000  4
DennisPaulson 73.00000  4
PatrickSheehan 73.00000  4
TrevorDodds 73.25000  4
DeanePappas 73.75000  4
Per-UlrikJohansson 74.00000  4
CaseyMartin 72.00000  4
StephenAllan 72.00000  4
JasonBohn 72.00000  4
DonnieHammond 72.00000  4
TimHerron 72.00000  4
TrippIsenhour 72.00000  4
FrankLickliter 72.00000  4
SteveLowery 72.00000  4
DavidMorlandIV 72.00000  4
KevinNa 72.00000  4
MarkO'Meara 72.00000  4
BrettQuigley 72.00000  4
ChrisSmith 72.00000  4
VaughnTaylor 72.00000  4
GlenDay 72.00000  4
SteveElkington 72.00000  4
ScottGutschewski 72.00000  4
BillyAndrade 72.33333  4
AaronBarber 72.33333  4
CraigBowden 72.33333  4
RichardS.Johnson 72.33333  4
DavisLoveIII 72.33333  4
RorySabbatini 72.33333  4
AndreStolz 72.33333  4
StanUtley 72.33333  4
ChrisCouch 72.33333  4
JasonGore 72.33333  4
MikeHulbert 72.66667  4
RoccoMediate 72.66667  4
LarryMize 72.66667  4
BryceMolder 72.66667  4
JohnE.Morgan 72.66667  4
StevePate 72.66667  4
TagRidings 72.66667  4
ScottSimpson 72.66667  4
NickWatney 72.66667  4
BrianWatts 72.66667  4
MarcoDawson 72.66667  4
BradFaxon 72.66667  4
MathiasGronberg 72.66667  4
JoseMariaOlazabal 73.00000  4
RodPampling 73.00000  4
TommyTolles 73.00000  4
JimCarter 73.00000  4
RobertDamron 73.00000  4
LucasGlover 73.00000  4
DavidGossett 73.00000  4
ScottHend 73.33333  4
BrianKortan 73.33333  4
J.L.Lewis 73.33333  4
KrisMoe 73.33333  4
DanOlsen 73.33333  4
MikeSpringer 73.33333  4
RogerTambellini 73.33333  4
GrantWaite 73.33333  4
OlinBrowne 73.33333  4
MichaelClarkII 73.33333  4
HarrisonFrazar 73.33333  4
MarkWiebe 73.33333  4
PaulMcGinley 73.33333  4
JimMcGovern 73.33333  4
AaronBaddeley 73.66667  4
JeffBrehaut 73.66667  4
EstebanToledo 73.66667  4
DanForsman 73.66667  4
RobinFreeman 73.66667  4
MattGogel 73.66667  4
MikeGrob 73.66667  4
BlaineMcCallister 74.00000  4
ToddBarranger 74.00000  4
RobertHamilton 74.00000  4
D.A.Points 74.00000  4
KevinStreelman 74.00000  4
RolandThatcher 74.00000  4
MarkCalcavecchia 74.00000  4
BrianHenninger 74.33333  4
HunterMahan 74.33333  4
OmarUresti 74.33333  4
RussCochran 74.33333  4
HankKuehne 74.66667  4
BradLardon 74.66667  4
KevinMuncrief 74.66667  4
MikeStandly 74.66667  4
TomCarter 74.66667  4
KeithClearwater 74.66667  4
IanLeggatt 75.00000  4
JohnEllis 75.00000  4
KrisCox 75.33333  4
D.J.Brigman 75.33333  4
JonathanByrd 75.66667  4
KellyGibson 75.66667  4
MikeHeinen 76.00000  4
DavidLebeck 76.00000  4
JinPark 76.00000  4
DickyPride 76.00000  4
DaveStockton,Jr. 76.00000  4
JohnMaginnes 76.33333  4
JohnRollins 76.33333  4
KenGreen 76.33333  4
GuyBoros 76.66667  4
HirofumiMiyase 76.66667  4
PatPerez 76.66667  4
TjaartvanderWalt 76.66667  4
ShawnKelly 77.00000  4
JohnMorse 77.00000  4
GeorgeBurns 77.66667  4
JasonDufner 77.66667  4
GarrettWillis 77.66667  4
RogerMaltbie 78.00000  4
RickLeibovich 79.00000  4
JohnDaly 69.50000  5
LukeDonald 69.50000  5
ChrisRiley 69.50000  5
ThomasBjorn 69.75000  5
ShigekiMaruyama 69.75000  5
PhilMickelson 69.75000  5
JesperParnevik 69.75000  5
BoVanPelt 69.75000  5
DuffyWaldorf 69.75000  5
StewartCink 70.00000  5
JayHaas 70.00000  5
BrandtJobe 70.00000  5
BillyMayfair 70.00000  5
TomPernice,Jr. 70.00000  5
TigerWoods 70.00000  5
CraigBarlow 70.25000  5
NiclasFasth 70.25000  5
SteveFlesch 70.25000  5
TomLehman 70.25000  5
BrettQuigley 70.25000  5
HankKuehne 70.50000  5
StephenLeaney 70.50000  5
RorySabbatini 70.50000  5
BobTway 70.50000  5
K.J.Choi 71.00000  5
WoodyAustin 71.00000  5
DennisPaulson 71.00000  5
RogerTambellini 71.00000  5
VaughnTaylor 71.00000  5
ArjunAtwal 71.25000  5
DannyEllis 71.25000  5
SergioGarcia 71.25000  5
JonathanKaye 71.25000  5
DavidPeoples 71.25000  5
JoeySindelar 71.25000  5
TommyTolles 71.25000  5
BrinyBaird 71.50000  5
TrippIsenhour 71.50000  5
HeathSlocum 71.50000  5
RobertAllenby 71.75000  5
StuartAppleby 71.75000  5
AaronBaddeley 71.75000  5
ZachJohnson 71.75000  5
GrantWaite 71.75000  5
MichaelAllen 72.00000  5
StephenAmes 72.00000  5
TomCarter 72.00000  5
MathiasGronberg 72.00000  5
KentJones 72.00000  5
BrendenPappas 72.00000  5
TimPetrovic 72.00000  5
KevinSutherland 72.00000  5
ChadCampbell 72.25000  5
ToddFischer 72.25000  5
NealLancaster 72.25000  5
BernhardLanger 72.25000  5
HidemichiTanaka 72.25000  5
JayWilliamson 72.25000  5
CraigBowden 72.50000  5
BobBurns 72.50000  5
KenDuke 72.50000  5
JoseMariaOlazabal 72.50000  5
CoreyPavin 72.50000  5
KevinStadler 72.50000  5
HalSutton 72.50000  5
JasonBohn 72.75000  5
JasonDufner 72.75000  5
BrianBateman 72.75000  5
CharlesHowellIII 72.75000  5
FredrikJacobson 72.75000  5
RodPampling 72.75000  5
JayDelsing 73.00000  5
BillyAndrade 73.00000  5
KevinNa 73.00000  5
ArronOberholser 73.00000  5
TedPurdy 73.00000  5
ChrisSmith 73.25000  5
DeanWilson 73.25000  5
RobertDamron 73.50000  5
KeiichiroFukabori 73.75000  5
PatrickSheehan 73.75000  5
SpikeMcRoy 75.00000  5
RichBarcelo 72.00000  5
TimClark 72.00000  5
KrisCox 72.00000  5
VijaySingh 72.00000  5
BobEstes 72.00000  5
J.J.Henry 72.00000  5
CraigPerks 72.00000  5
AndreStolz 72.50000  5
RolandThatcher 72.50000  5
LeeWestwood 72.50000  5
ChrisHeinz 72.50000  5
ScottHend 72.50000  5
BrianKortan 72.50000  5
CliffKresge 72.50000  5
MarkO'Meara 72.50000  5
RyanPalmer 72.50000  5
PatPerez 72.50000  5
RichBeem 73.00000  5
JayDonBlake 73.00000  5
EstebanToledo 73.00000  5
OmarUresti 73.00000  5
BradFaxon 73.00000  5
RobinFreeman 73.00000  5
BillGlasson 73.00000  5
LeeJanzen 73.00000  5
SkipKendall 73.00000  5
ShaunMicheel 73.00000  5
DanOlsen 73.00000  5
JohnRollins 73.00000  5
DavidBranshaw 73.50000  5
JeffBrehaut 73.50000  5
RussCochran 73.50000  5
RonSkayhan 73.50000  5
BoydSummerhays 73.50000  5
BrentGeiberger 73.50000  5
MattKuchar 73.50000  5
HunterMahan 73.50000  5
BlaineMcCallister 73.50000  5
HirofumiMiyase 73.50000  5
KevinMuncrief 73.50000  5
GeoffOgilvy 73.50000  5
JohnRiegger 73.50000  5
DarrenClarke 74.00000  5
MarcoDawson 74.00000  5
DavidMorlandIV 74.00000  5
StevePate 74.00000  5
D.J.Brigman 74.50000  5
DanielChopra 74.50000  5
TrevorDodds 74.50000  5
ToddHamilton 74.50000  5
DudleyHart 74.50000  5
JoeOgilvie 74.50000  5
CarlPettersson 74.50000  5
GeneSauers 74.50000  5
DavidSchnider 74.50000  5
SteveStricker 75.00000  5
JohnMaginnes 75.00000  5
GuyBoros 75.50000  5
AlexCejka 75.50000  5
GeoffreyDean 75.50000  5
PaulHoltby 75.50000  5
TimParun 75.50000  5
JoeDurant 76.00000  5
ScottSimpson 76.50000  5
LucasGlover 76.50000  5
MikeLavery 77.50000  5
ChrisCouch 78.00000  5
J.B.Sneve 78.00000  5
DavidOh 80.00000  5
MikeWeir 66.75000  6
ShigekiMaruyama 67.00000  6
StuartAppleby 67.50000  6
JohnDaly 67.75000  6
HankKuehne 68.00000  6
KirkTriplett 68.25000  6
JayWilliamson 68.50000  6
TigerWoods 68.50000  6
J.J.Henry 68.50000  6
BobTway 68.75000  6
JeffMaggert 68.75000  6
LorenRoberts 68.75000  6
BrinyBaird 68.75000  6
TimClark 68.75000  6
CoreyPavin 69.00000  6
RorySabbatini 69.00000  6
RobertAllenby 69.00000  6
BrentGeiberger 69.00000  6
BrandtJobe 69.00000  6
NealLancaster 69.25000  6
ScottMcCarron 69.25000  6
TimPetrovic 69.25000  6
SergioGarcia 69.25000  6
VijaySingh 69.50000  6
HidemichiTanaka 69.50000  6
ShaunMicheel 69.50000  6
CarlPettersson 69.50000  6
StephenAmes 69.50000  6
RussCochran 69.50000  6
JoeDurant 69.50000  6
MathiasGronberg 69.50000  6
PaulStankowski 69.75000  6
JoseMariaOlazabal 69.75000  6
AaronBaddeley 69.75000  6
StewartCink 69.75000  6
SteveElkington 69.75000  6
FredFunk 69.75000  6
TimHerron 69.75000  6
KevinSutherland 70.00000  6
MichaelAllen 70.00000  6
ChadCampbell 70.00000  6
JayHaas 70.00000  6
FredrikJacobson 70.00000  6
HalSutton 70.25000  6
BoVanPelt 70.25000  6
LeeWestwood 70.25000  6
JoeOgilvie 70.25000  6
PaulAzinger 70.25000  6
ChrisDiMarco 70.25000  6
CarlosFranco 70.25000  6
Per-UlrikJohansson 70.50000  6
BernhardLanger 70.50000  6
BillyAndrade 70.50000  6
TomByrum 70.50000  6
TomCarter 70.50000  6
ZachJohnson 70.75000  6
TomLehman 70.75000  6
RichBeem 70.75000  6
FrankLickliter 71.00000  6
SpikeMcRoy 71.00000  6
JustinRose 71.00000  6
WoodyAustin 71.00000  6
FredCouples 71.00000  6
BenCrane 71.00000  6
PhillipPrice 71.25000  6
K.J.Choi 71.25000  6
LukeDonald 71.50000  6
SteveFlesch 71.50000  6
LeeJanzen 71.50000  6
BrendenPappas 71.75000  6
ThomasBjorn 71.75000  6
JeffBrehaut 71.75000  6
CharlesHowellIII 72.00000  6
JerryKelly 72.25000  6
PatPerez 72.25000  6
MattGogel 72.25000  6
JohnRiegger 72.50000  6
JesperParnevik 73.75000  6
DavidToms 71.00000  6
StephenAllan 71.00000  6
TommyArmourIII 71.00000  6
PeterJacobsen 71.00000  6
KentJones 71.00000  6
PeterLonard 71.00000  6
DeanWilson 71.50000  6
AngelCabrera 71.50000  6
BenCurtis 71.50000  6
RobertDamron 71.50000  6
CameronBeckman 71.50000  6
NotahBegayIII 71.50000  6
DavidBerganio,Jr. 71.50000  6
MarkO'Meara 71.50000  6
ArronOberholser 71.50000  6
RyanPalmer 71.50000  6
EduardoRomero 71.50000  6
NiclasFasth 71.50000  6
CliffKresge 71.50000  6
DanielChopra 72.00000  6
GeoffreyDean 72.00000  6
CraigBarlow 72.00000  6
PatBates 72.00000  6
BobBurns 72.00000  6
BillyMayfair 72.00000  6
DavidPeoples 72.00000  6
TomPernice,Jr. 72.00000  6
NickPrice 72.00000  6
BrettQuigley 72.00000  6
SteveStricker 72.00000  6
BradFaxon 72.00000  6
ToddFischer 72.00000  6
StephenLeaney 72.00000  6
EstebanToledo 72.50000  6
AlexCejka 72.50000  6
RoccoMediate 72.50000  6
CraigPerks 72.50000  6
JonathanKaye 72.50000  6
SkipKendall 72.50000  6
GeneSauers 73.00000  6
ScottHeyn 73.00000  6
GlenHnatiuk 73.00000  6
FultonAllem 73.50000  6
MarkBrooks 73.50000  6
DaisukeMaruyama 73.50000  6
HirofumiMiyase 73.50000  6
GeoffOgilvy 73.50000  6
HeathSlocum 73.50000  6
DannyEllis 73.50000  6
PaulHoltby 73.50000  6
RichardS.Johnson 73.50000  6
SteveLowery 73.50000  6
OlinBrowne 74.00000  6
KevinNa 74.00000  6
TetsujiHiratsuka 74.00000  6
PatrickSheehan 74.50000  6
DavidGossett 74.50000  6
DarrenClarke 75.00000  6
JohnRollins 75.00000  6
BobEstes 75.00000  6
IanLeggatt 75.00000  6
DavidFrost 75.50000  6
PatrickMoore 76.00000  6
JohnSenden 76.50000  6
RobinFreeman 76.50000  6
HeathSlocum 66.50000  7
AaronBaddeley 66.75000  7
HarrisonFrazar 67.50000  7
MarkHensby 67.50000  7
RorySabbatini 67.50000  7
BillGlasson 67.75000  7
Per-UlrikJohansson 67.75000  7
TimClark 68.00000  7
ToddFischer 68.00000  7
CarlosFranco 68.00000  7
MikeHeinen 68.00000  7
GarrettWillis 68.25000  7
AngelCabrera 68.25000  7
DanOlsen 68.25000  7
MichaelClarkII 68.50000  7
NotahBegayIII 68.50000  7
MarkCalcavecchia 68.75000  7
HunterMahan 68.75000  7
GeoffOgilvy 68.75000  7
HidemichiTanaka 69.00000  7
BrianBateman 69.00000  7
DannyBriggs 69.00000  7
BrianGay 69.00000  7
BlaineMcCallister 69.00000  7
DennisPaulson 69.00000  7
TedPurdy 69.00000  7
PatrickSheehan 69.25000  7
ChrisSmith 69.25000  7
CameronBeckman 69.25000  7
DavidBranshaw 69.25000  7
FrankLickliter 69.25000  7
BillyMayfair 69.25000  7
LarryMize 69.25000  7
VaughnTaylor 69.50000  7
OlinBrowne 69.50000  7
DannyEdwards 69.50000  7
SteveElkington 69.50000  7
J.L.Lewis 69.50000  7
StevePate 69.50000  7
DeanWilson 69.75000  7
BrentGeiberger 69.75000  7
ToddHamilton 69.75000  7
RussCochran 70.00000  7
OmarUresti 70.00000  7
TrippIsenhour 70.00000  7
CliffKresge 70.00000  7
JohnMaginnes 70.00000  7
BrendenPappas 70.00000  7
RickyBarnes 70.25000  7
DavidFrost 70.25000  7
SteveLowery 70.25000  7
DeanePappas 70.25000  7
TagRidings 70.25000  7
KrisCox 70.50000  7
BrianWatts 70.50000  7
PatBates 70.50000  7
GuyBoros 70.50000  7
D.J.Brigman 70.50000  7
KeiichiroFukabori 70.50000  7
DickyPride 70.50000  7
AndreStolz 70.75000  7
DonYrene 70.75000  7
JasonBohn 70.75000  7
TomLehman 71.00000  7
StephenAllan 71.25000  7
GregChalmers 71.25000  7
BrianHenninger 71.25000  7
RogerTambellini 71.50000  7
JohnDaly 72.50000  7
JoelKribel 72.50000  7
CaseyMartin 72.50000  7
HirofumiMiyase 70.50000  7
JoeOgilvie 70.50000  7
DonPooley 70.50000  7
BoydSummerhays 70.50000  7
TedTryba 70.50000  7
WillieWood 70.50000  7
CraigBowden 70.50000  7
